model name,query name,query index,result,time
SafeBus-COL-03,ReachabilityCardinality.xml,6,error,0.053096771240234375
SafeBus-COL-03,ReachabilityCardinality.xml,5,error,0.055158376693725586
SafeBus-COL-03,ReachabilityCardinality.xml,7,error,0.05470466613769531
SafeBus-COL-03,ReachabilityCardinality.xml,4,error,0.05676889419555664
SafeBus-COL-03,ReachabilityCardinality.xml,9,error,0.05488920211791992
SafeBus-COL-03,ReachabilityCardinality.xml,8,error,0.055921316146850586
SafeBus-COL-03,ReachabilityCardinality.xml,3,error,0.05947756767272949
Referendum-COL-1000,ReachabilityCardinality.xml,5,error,0.685300350189209
Referendum-COL-0500,ReachabilityCardinality.xml,2,error,1.1235790252685547
Referendum-COL-0500,ReachabilityCardinality.xml,9,error,1.0713763236999512
SafeBus-COL-06,ReachabilityCardinality.xml,12,error,0.10827255249023438
SafeBus-COL-06,ReachabilityCardinality.xml,13,error,0.1086885929107666
SafeBus-COL-06,ReachabilityCardinality.xml,10,error,0.11102867126464844
SafeBus-COL-06,ReachabilityCardinality.xml,1,error,0.1148824691772461
SafeBus-COL-06,ReachabilityCardinality.xml,14,error,0.11215758323669434
SafeBus-COL-06,ReachabilityCardinality.xml,16,error,0.09530162811279297
SafeBus-COL-06,ReachabilityCardinality.xml,11,error,0.11820197105407715
SafeBus-COL-06,ReachabilityCardinality.xml,15,error,0.11727333068847656
Referendum-COL-0500,ReachabilityCardinality.xml,4,error,1.1648001670837402
Referendum-COL-0500,ReachabilityCardinality.xml,7,error,1.1456351280212402
SafeBus-COL-06,ReachabilityCardinality.xml,2,error,0.05756545066833496
SafeBus-COL-06,ReachabilityCardinality.xml,3,error,0.05983996391296387
Referendum-COL-0500,ReachabilityCardinality.xml,8,error,1.149489402770996
Referendum-COL-0500,ReachabilityCardinality.xml,5,error,1.1972265243530273
Referendum-COL-0500,ReachabilityCardinality.xml,3,error,1.2235183715820312
Referendum-COL-0500,ReachabilityCardinality.xml,6,error,1.2644917964935303
SafeBus-COL-06,ReachabilityCardinality.xml,5,error,0.12978887557983398
SafeBus-COL-06,ReachabilityCardinality.xml,4,error,0.13173913955688477
SafeBus-COL-06,ReachabilityCardinality.xml,7,error,0.12871670722961426
SafeBus-COL-06,ReachabilityCardinality.xml,6,error,0.13464951515197754
SafeBus-COL-06,ReachabilityCardinality.xml,8,error,0.13218379020690918
SafeBus-COL-06,ReachabilityCardinality.xml,9,error,0.13237667083740234
Referendum-COL-1000,ReachabilityCardinality.xml,8,error,0.6153476238250732
Referendum-COL-1000,ReachabilityCardinality.xml,6,error,0.6292519569396973
Referendum-COL-1000,ReachabilityCardinality.xml,9,error,0.698615550994873
Referendum-COL-1000,ReachabilityCardinality.xml,7,error,0.7663834095001221
SafeBus-COL-10,ReachabilityCardinality.xml,14,error,0.9861922264099121
SafeBus-COL-10,ReachabilityCardinality.xml,13,error,0.9929208755493164
SafeBus-COL-10,ReachabilityCardinality.xml,1,error,1.0131969451904297
SafeBus-COL-10,ReachabilityCardinality.xml,10,error,1.0169479846954346
SafeBus-COL-10,ReachabilityCardinality.xml,11,error,1.0194413661956787
SafeBus-COL-10,ReachabilityCardinality.xml,2,error,0.9809715747833252
SafeBus-COL-10,ReachabilityCardinality.xml,12,error,1.0434677600860596
SafeBus-COL-10,ReachabilityCardinality.xml,15,error,1.028700590133667
SafeBus-COL-10,ReachabilityCardinality.xml,6,error,0.967449426651001
SafeBus-COL-10,ReachabilityCardinality.xml,16,error,1.1124510765075684
SafeBus-COL-10,ReachabilityCardinality.xml,8,error,1.049154281616211
SafeBus-COL-10,ReachabilityCardinality.xml,3,error,1.0600159168243408
SafeBus-COL-10,ReachabilityCardinality.xml,9,error,1.0818488597869873
SafeBus-COL-10,ReachabilityCardinality.xml,7,error,1.0900211334228516
SafeBus-COL-10,ReachabilityCardinality.xml,4,error,1.1373648643493652
SafeBus-COL-10,ReachabilityCardinality.xml,5,error,1.139404535293579
SafeBus-COL-15,ReachabilityCardinality.xml,10,error,1.2356765270233154
SafeBus-COL-15,ReachabilityCardinality.xml,1,error,1.2481944561004639
SafeBus-COL-15,ReachabilityCardinality.xml,12,error,1.2123908996582031
SafeBus-COL-15,ReachabilityCardinality.xml,13,error,1.1193056106567383
SafeBus-COL-15,ReachabilityCardinality.xml,14,error,1.1779005527496338
SafeBus-COL-15,ReachabilityCardinality.xml,15,error,1.1869308948516846
SafeBus-COL-15,ReachabilityCardinality.xml,11,error,1.814685583114624
SafeBus-COL-15,ReachabilityCardinality.xml,16,error,1.2261521816253662
SafeBus-COL-15,ReachabilityCardinality.xml,2,error,1.2247049808502197
SafeBus-COL-15,ReachabilityCardinality.xml,7,error,1.1006312370300293
SafeBus-COL-15,ReachabilityCardinality.xml,9,error,1.0886175632476807
SafeBus-COL-15,ReachabilityCardinality.xml,3,error,1.2405495643615723
SafeBus-COL-15,ReachabilityCardinality.xml,8,error,1.1384809017181396
SafeBus-COL-15,ReachabilityCardinality.xml,4,error,1.2713170051574707
SafeBus-COL-50,ReachabilityCardinality.xml,1,error,0.03586387634277344
SafeBus-COL-15,ReachabilityCardinality.xml,5,error,1.3031375408172607
SafeBus-COL-50,ReachabilityCardinality.xml,10,error,0.039168596267700195
SafeBus-COL-50,ReachabilityCardinality.xml,13,error,0.02479100227355957
SafeBus-COL-50,ReachabilityCardinality.xml,14,error,0.028124332427978516
SafeBus-COL-50,ReachabilityCardinality.xml,15,error,0.03053879737854004
SafeBus-COL-50,ReachabilityCardinality.xml,11,error,0.44446396827697754
SafeBus-COL-50,ReachabilityCardinality.xml,12,error,0.46879029273986816
SafeBus-COL-15,ReachabilityCardinality.xml,6,error,1.7371330261230469
SafeBus-COL-50,ReachabilityCardinality.xml,2,error,0.036748647689819336
SafeBus-COL-50,ReachabilityCardinality.xml,3,error,0.041968584060668945
SafeBus-COL-50,ReachabilityCardinality.xml,4,error,0.060805559158325195
SafeBus-COL-50,ReachabilityCardinality.xml,16,error,0.5826096534729004
SafeBus-COL-50,ReachabilityCardinality.xml,8,error,0.03375744819641113
SafeBus-COL-50,ReachabilityCardinality.xml,9,error,0.03504228591918945
SafeBus-COL-80,ReachabilityCardinality.xml,1,error,0.04877948760986328
SafeBus-COL-80,ReachabilityCardinality.xml,10,error,0.0472564697265625
SafeBus-COL-20,ReachabilityCardinality.xml,1,timeout,2
SafeBus-COL-20,ReachabilityCardinality.xml,10,timeout,2
SafeBus-COL-20,ReachabilityCardinality.xml,11,timeout,2
SafeBus-COL-20,ReachabilityCardinality.xml,12,timeout,2
SafeBus-COL-80,ReachabilityCardinality.xml,12,error,0.058120012283325195
SafeBus-COL-80,ReachabilityCardinality.xml,13,error,0.056679725646972656
SafeBus-COL-80,ReachabilityCardinality.xml,15,error,0.061276912689208984
SafeBus-COL-50,ReachabilityCardinality.xml,7,error,0.4774463176727295
SafeBus-COL-50,ReachabilityCardinality.xml,6,error,0.5087575912475586
SafeBus-COL-80,ReachabilityCardinality.xml,4,error,0.03348183631896973
SafeBus-COL-80,ReachabilityCardinality.xml,5,error,0.04960823059082031
SafeBus-COL-80,ReachabilityCardinality.xml,6,error,0.040741920471191406
SafeBus-COL-80,ReachabilityCardinality.xml,7,error,0.06808805465698242
SafeBus-COL-50,ReachabilityCardinality.xml,5,error,0.6828110218048096
SafeBus-COL-20,ReachabilityCardinality.xml,13,timeout,2
SafeBus-COL-20,ReachabilityCardinality.xml,14,timeout,2
SharedMemory-COL-000005,ReachabilityCardinality.xml,10,error,0.06055283546447754
SharedMemory-COL-000005,ReachabilityCardinality.xml,1,error,0.12055206298828125
SafeBus-COL-20,ReachabilityCardinality.xml,15,timeout,2
SharedMemory-COL-000005,ReachabilityCardinality.xml,13,error,0.055677175521850586
SharedMemory-COL-000005,ReachabilityCardinality.xml,12,error,0.06774234771728516
SafeBus-COL-80,ReachabilityCardinality.xml,11,error,0.509467363357544
SharedMemory-COL-000005,ReachabilityCardinality.xml,11,error,0.12754225730895996
SharedMemory-COL-000005,ReachabilityCardinality.xml,14,error,0.06339049339294434
SharedMemory-COL-000005,ReachabilityCardinality.xml,16,error,0.050780296325683594
SafeBus-COL-80,ReachabilityCardinality.xml,2,error,0.502713680267334
SafeBus-COL-80,ReachabilityCardinality.xml,14,error,0.5225400924682617
SharedMemory-COL-000005,ReachabilityCardinality.xml,4,error,0.05096316337585449
SharedMemory-COL-000005,ReachabilityCardinality.xml,15,error,0.10938191413879395
SafeBus-COL-80,ReachabilityCardinality.xml,8,error,0.39145374298095703
SafeBus-COL-80,ReachabilityCardinality.xml,16,error,0.5641000270843506
SharedMemory-COL-000005,ReachabilityCardinality.xml,7,error,0.060370683670043945
SharedMemory-COL-000005,ReachabilityCardinality.xml,5,error,0.0985875129699707
SharedMemory-COL-000005,ReachabilityCardinality.xml,6,error,0.06754875183105469
SharedMemory-COL-000005,ReachabilityCardinality.xml,3,error,0.1428980827331543
SafeBus-COL-80,ReachabilityCardinality.xml,9,error,0.36244869232177734
SharedMemory-COL-000005,ReachabilityCardinality.xml,2,error,0.14852356910705566
SafeBus-COL-80,ReachabilityCardinality.xml,3,error,0.5466775894165039
SharedMemory-COL-000005,ReachabilityCardinality.xml,9,error,0.11123013496398926
SharedMemory-COL-000005,ReachabilityCardinality.xml,8,error,0.11713051795959473
SafeBus-COL-20,ReachabilityCardinality.xml,16,timeout,2
SafeBus-COL-20,ReachabilityCardinality.xml,2,timeout,2
SafeBus-COL-20,ReachabilityCardinality.xml,3,timeout,2
SafeBus-COL-20,ReachabilityCardinality.xml,4,timeout,2
SafeBus-COL-20,ReachabilityCardinality.xml,5,timeout,2
SafeBus-COL-20,ReachabilityCardinality.xml,6,timeout,2
SafeBus-COL-20,ReachabilityCardinality.xml,7,timeout,2
SafeBus-COL-20,ReachabilityCardinality.xml,8,timeout,2
SafeBus-COL-20,ReachabilityCardinality.xml,9,timeout,2
SharedMemory-COL-000010,ReachabilityCardinality.xml,1,timeout,2
SharedMemory-COL-000010,ReachabilityCardinality.xml,10,timeout,2
SharedMemory-COL-000010,ReachabilityCardinality.xml,11,timeout,2
SharedMemory-COL-000010,ReachabilityCardinality.xml,12,timeout,2
SharedMemory-COL-000010,ReachabilityCardinality.xml,13,timeout,2
SharedMemory-COL-000010,ReachabilityCardinality.xml,14,timeout,2
SharedMemory-COL-000010,ReachabilityCardinality.xml,15,timeout,2
SharedMemory-COL-000010,ReachabilityCardinality.xml,16,timeout,2
SharedMemory-COL-000010,ReachabilityCardinality.xml,2,timeout,2
SharedMemory-COL-000010,ReachabilityCardinality.xml,3,timeout,2
SharedMemory-COL-000010,ReachabilityCardinality.xml,4,timeout,2
SharedMemory-COL-000010,ReachabilityCardinality.xml,5,timeout,2
SharedMemory-COL-000010,ReachabilityCardinality.xml,6,timeout,2
SharedMemory-COL-000010,ReachabilityCardinality.xml,7,timeout,2
SharedMemory-COL-000010,ReachabilityCardinality.xml,8,timeout,2
SharedMemory-COL-000010,ReachabilityCardinality.xml,9,timeout,2
SharedMemory-COL-000020,ReachabilityCardinality.xml,1,timeout,2
SharedMemory-COL-000020,ReachabilityCardinality.xml,10,timeout,2
SharedMemory-COL-000020,ReachabilityCardinality.xml,11,timeout,2
SharedMemory-COL-000020,ReachabilityCardinality.xml,12,timeout,2
SharedMemory-COL-000020,ReachabilityCardinality.xml,13,timeout,2
SharedMemory-COL-000020,ReachabilityCardinality.xml,14,timeout,2
SharedMemory-COL-000020,ReachabilityCardinality.xml,15,timeout,2
SharedMemory-COL-000020,ReachabilityCardinality.xml,16,timeout,2
SharedMemory-COL-000020,ReachabilityCardinality.xml,2,timeout,2
SharedMemory-COL-000020,ReachabilityCardinality.xml,3,timeout,2
SharedMemory-COL-000020,ReachabilityCardinality.xml,4,timeout,2
SharedMemory-COL-000020,ReachabilityCardinality.xml,5,timeout,2
SharedMemory-COL-000020,ReachabilityCardinality.xml,6,timeout,2
SharedMemory-COL-000020,ReachabilityCardinality.xml,7,timeout,2
SharedMemory-COL-000020,ReachabilityCardinality.xml,8,timeout,2
SharedMemory-COL-000020,ReachabilityCardinality.xml,9,timeout,2
SharedMemory-COL-000050,ReachabilityCardinality.xml,1,timeout,2
SharedMemory-COL-000050,ReachabilityCardinality.xml,10,timeout,2
SharedMemory-COL-000050,ReachabilityCardinality.xml,11,timeout,2
SharedMemory-COL-000050,ReachabilityCardinality.xml,12,timeout,2
SharedMemory-COL-000050,ReachabilityCardinality.xml,13,timeout,2
SharedMemory-COL-000050,ReachabilityCardinality.xml,14,timeout,2
SharedMemory-COL-000050,ReachabilityCardinality.xml,15,timeout,2
SharedMemory-COL-000050,ReachabilityCardinality.xml,16,timeout,2
SharedMemory-COL-000050,ReachabilityCardinality.xml,2,timeout,2
SharedMemory-COL-000050,ReachabilityCardinality.xml,3,timeout,2
SharedMemory-COL-000050,ReachabilityCardinality.xml,4,timeout,2
SharedMemory-COL-000050,ReachabilityCardinality.xml,5,timeout,2
SharedMemory-COL-000050,ReachabilityCardinality.xml,6,timeout,2
SharedMemory-COL-000050,ReachabilityCardinality.xml,7,timeout,2
SharedMemory-COL-000050,ReachabilityCardinality.xml,8,timeout,2
SharedMemory-COL-000050,ReachabilityCardinality.xml,9,timeout,2
SharedMemory-COL-000100,ReachabilityCardinality.xml,1,timeout,2
SharedMemory-COL-000100,ReachabilityCardinality.xml,10,timeout,2
SharedMemory-COL-000100,ReachabilityCardinality.xml,11,timeout,2
SharedMemory-COL-000100,ReachabilityCardinality.xml,12,timeout,2
SharedMemory-COL-000100,ReachabilityCardinality.xml,13,timeout,2
SharedMemory-COL-000100,ReachabilityCardinality.xml,14,timeout,2
SharedMemory-COL-000100,ReachabilityCardinality.xml,15,timeout,2
SharedMemory-COL-000100,ReachabilityCardinality.xml,16,timeout,2
SharedMemory-COL-000100,ReachabilityCardinality.xml,2,timeout,2
SharedMemory-COL-000100,ReachabilityCardinality.xml,3,timeout,2
SharedMemory-COL-000100,ReachabilityCardinality.xml,4,timeout,2
SharedMemory-COL-000100,ReachabilityCardinality.xml,5,timeout,2
SharedMemory-COL-000100,ReachabilityCardinality.xml,6,timeout,2
SharedMemory-COL-000100,ReachabilityCardinality.xml,7,timeout,2
SharedMemory-COL-000100,ReachabilityCardinality.xml,8,timeout,2
SharedMemory-COL-000100,ReachabilityCardinality.xml,9,timeout,2
SharedMemory-COL-000200,ReachabilityCardinality.xml,1,timeout,2
SharedMemory-COL-000200,ReachabilityCardinality.xml,10,timeout,2
SharedMemory-COL-000200,ReachabilityCardinality.xml,11,timeout,2
SharedMemory-COL-000200,ReachabilityCardinality.xml,12,timeout,2
SharedMemory-COL-000200,ReachabilityCardinality.xml,13,timeout,2
SharedMemory-COL-000200,ReachabilityCardinality.xml,14,timeout,2
SharedMemory-COL-000200,ReachabilityCardinality.xml,15,timeout,2
SharedMemory-COL-000500,ReachabilityCardinality.xml,1,error,0.06634020805358887
SharedMemory-COL-000500,ReachabilityCardinality.xml,10,error,0.06590008735656738
SharedMemory-COL-000500,ReachabilityCardinality.xml,6,error,0.06468677520751953
SharedMemory-COL-000500,ReachabilityCardinality.xml,3,error,0.0853586196899414
SharedMemory-COL-000500,ReachabilityCardinality.xml,4,error,0.08502626419067383
SharedMemory-COL-000500,ReachabilityCardinality.xml,15,error,0.11422324180603027
SharedMemory-COL-000500,ReachabilityCardinality.xml,5,error,0.06828904151916504
SharedMemory-COL-000500,ReachabilityCardinality.xml,12,error,0.12880921363830566
SharedMemory-COL-000500,ReachabilityCardinality.xml,7,error,0.053899288177490234
SharedMemory-COL-001000,ReachabilityCardinality.xml,10,error,0.06123018264770508
SharedMemory-COL-001000,ReachabilityCardinality.xml,13,error,0.020301342010498047
SharedMemory-COL-001000,ReachabilityCardinality.xml,14,error,0.028998374938964844
SharedMemory-COL-000200,ReachabilityCardinality.xml,16,timeout,2
SharedMemory-COL-001000,ReachabilityCardinality.xml,16,error,0.03173255920410156
SharedMemory-COL-001000,ReachabilityCardinality.xml,15,error,0.05195331573486328
SharedMemory-COL-000200,ReachabilityCardinality.xml,2,timeout,2
SharedMemory-COL-000200,ReachabilityCardinality.xml,3,timeout,2
SharedMemory-COL-000200,ReachabilityCardinality.xml,4,timeout,2
SharedMemory-COL-001000,ReachabilityCardinality.xml,5,error,0.03052544593811035
SharedMemory-COL-000200,ReachabilityCardinality.xml,5,timeout,2
SharedMemory-COL-000200,ReachabilityCardinality.xml,6,timeout,2
SharedMemory-COL-000200,ReachabilityCardinality.xml,7,timeout,2
SharedMemory-COL-000200,ReachabilityCardinality.xml,8,timeout,2
SharedMemory-COL-000200,ReachabilityCardinality.xml,9,timeout,2
SharedMemory-COL-001000,ReachabilityCardinality.xml,9,error,0.04839301109313965
SharedMemory-COL-001000,ReachabilityCardinality.xml,8,error,0.0513153076171875
SharedMemory-COL-002000,ReachabilityCardinality.xml,1,error,0.11261987686157227
SharedMemory-COL-002000,ReachabilityCardinality.xml,12,error,0.06873035430908203
SharedMemory-COL-002000,ReachabilityCardinality.xml,13,error,0.08154439926147461
SharedMemory-COL-002000,ReachabilityCardinality.xml,14,error,0.04062080383300781
SharedMemory-COL-002000,ReachabilityCardinality.xml,15,error,0.05721163749694824
SharedMemory-COL-002000,ReachabilityCardinality.xml,16,error,0.05363059043884277
SharedMemory-COL-002000,ReachabilityCardinality.xml,2,error,0.03660440444946289
SharedMemory-COL-002000,ReachabilityCardinality.xml,4,error,0.03607320785522461
SharedMemory-COL-002000,ReachabilityCardinality.xml,6,error,0.024172544479370117
SharedMemory-COL-002000,ReachabilityCardinality.xml,7,error,0.04536271095275879
SharedMemory-COL-001000,ReachabilityCardinality.xml,4,error,0.4575042724609375
SharedMemory-COL-001000,ReachabilityCardinality.xml,2,error,0.486133337020874
SharedMemory-COL-001000,ReachabilityCardinality.xml,12,error,0.5972476005554199
SharedMemory-COL-001000,ReachabilityCardinality.xml,3,error,0.4906351566314697
SharedMemory-COL-001000,ReachabilityCardinality.xml,1,error,0.664837121963501
SharedMemory-COL-001000,ReachabilityCardinality.xml,11,error,0.6737720966339111
SharedMemory-COL-002000,ReachabilityCardinality.xml,9,error,0.057009220123291016
SharedMemory-COL-005000,ReachabilityCardinality.xml,1,error,0.07878971099853516
SharedMemory-COL-001000,ReachabilityCardinality.xml,7,error,0.5018482208251953
SharedMemory-COL-005000,ReachabilityCardinality.xml,12,error,0.08260011672973633
SharedMemory-COL-005000,ReachabilityCardinality.xml,14,error,0.04686999320983887
SharedMemory-COL-005000,ReachabilityCardinality.xml,11,error,0.09817004203796387
SharedMemory-COL-002000,ReachabilityCardinality.xml,11,error,0.4857630729675293
SharedMemory-COL-005000,ReachabilityCardinality.xml,15,error,0.04476118087768555
SharedMemory-COL-001000,ReachabilityCardinality.xml,6,error,0.5575635433197021
SharedMemory-COL-005000,ReachabilityCardinality.xml,5,error,0.06950712203979492
SharedMemory-COL-005000,ReachabilityCardinality.xml,6,error,0.06952404975891113
SharedMemory-COL-005000,ReachabilityCardinality.xml,9,error,0.06691217422485352
SharedMemory-COL-002000,ReachabilityCardinality.xml,10,error,0.6611807346343994
SharedMemory-COL-002000,ReachabilityCardinality.xml,3,error,0.4964563846588135
SharedMemory-COL-002000,ReachabilityCardinality.xml,5,error,0.5283362865447998
SharedMemory-COL-002000,ReachabilityCardinality.xml,8,error,0.4605560302734375
SharedMemory-COL-010000,ReachabilityCardinality.xml,1,error,0.13814306259155273
SharedMemory-COL-010000,ReachabilityCardinality.xml,13,error,0.14222407341003418
SharedMemory-COL-005000,ReachabilityCardinality.xml,16,error,0.5269954204559326
SharedMemory-COL-005000,ReachabilityCardinality.xml,10,error,0.6174685955047607
SharedMemory-COL-005000,ReachabilityCardinality.xml,3,error,0.5204257965087891
SharedMemory-COL-005000,ReachabilityCardinality.xml,4,error,0.5205392837524414
SharedMemory-COL-005000,ReachabilityCardinality.xml,13,error,0.6077182292938232
SharedMemory-COL-010000,ReachabilityCardinality.xml,15,error,0.1544346809387207
SharedMemory-COL-005000,ReachabilityCardinality.xml,7,error,0.5830264091491699
SharedMemory-COL-005000,ReachabilityCardinality.xml,2,error,0.6343674659729004
SharedMemory-COL-010000,ReachabilityCardinality.xml,16,error,0.16637539863586426
SharedMemory-COL-005000,ReachabilityCardinality.xml,8,error,0.5986378192901611
SharedMemory-COL-010000,ReachabilityCardinality.xml,3,error,0.17741107940673828
SharedMemory-COL-010000,ReachabilityCardinality.xml,7,error,0.1232595443725586
SharedMemory-COL-010000,ReachabilityCardinality.xml,6,error,0.16371965408325195
SharedMemory-COL-010000,ReachabilityCardinality.xml,9,error,0.13279151916503906
SharedMemory-COL-000500,ReachabilityCardinality.xml,16,error,1.687159776687622
SharedMemory-COL-000500,ReachabilityCardinality.xml,14,error,1.7272403240203857
SharedMemory-COL-000500,ReachabilityCardinality.xml,11,error,1.7436318397521973
SharedMemory-COL-000500,ReachabilityCardinality.xml,13,error,1.7364225387573242
SharedMemory-COL-010000,ReachabilityCardinality.xml,10,error,0.6818416118621826
SharedMemory-COL-000500,ReachabilityCardinality.xml,2,error,1.73795747756958
SharedMemory-COL-000500,ReachabilityCardinality.xml,9,error,1.6269967555999756
SharedMemory-COL-010000,ReachabilityCardinality.xml,11,error,0.7058272361755371
SharedMemory-COL-010000,ReachabilityCardinality.xml,12,error,0.6594326496124268
SharedMemory-COL-000500,ReachabilityCardinality.xml,8,error,1.6886727809906006
SharedMemory-COL-010000,ReachabilityCardinality.xml,14,error,0.677443265914917
SharedMemory-COL-020000,ReachabilityCardinality.xml,10,error,0.33483266830444336
SharedMemory-COL-010000,ReachabilityCardinality.xml,8,error,0.5347049236297607
SharedMemory-COL-010000,ReachabilityCardinality.xml,5,error,0.6375887393951416
SharedMemory-COL-010000,ReachabilityCardinality.xml,2,error,0.657402753829956
SharedMemory-COL-020000,ReachabilityCardinality.xml,14,error,0.3649418354034424
SharedMemory-COL-020000,ReachabilityCardinality.xml,3,error,0.3305809497833252
SharedMemory-COL-020000,ReachabilityCardinality.xml,2,error,0.3445606231689453
SharedMemory-COL-010000,ReachabilityCardinality.xml,4,error,0.6889092922210693
SharedMemory-COL-020000,ReachabilityCardinality.xml,5,error,0.3635900020599365
SharedMemory-COL-020000,ReachabilityCardinality.xml,16,error,0.3978092670440674
SharedMemory-COL-020000,ReachabilityCardinality.xml,7,error,0.39330291748046875
SharedMemory-COL-020000,ReachabilityCardinality.xml,8,error,0.36196422576904297
SharedMemory-COL-020000,ReachabilityCardinality.xml,6,error,0.426316499710083
SharedMemory-COL-020000,ReachabilityCardinality.xml,1,error,0.8092563152313232
SharedMemory-COL-020000,ReachabilityCardinality.xml,12,error,0.8658816814422607
SharedMemory-COL-020000,ReachabilityCardinality.xml,11,error,0.871307373046875
SharedMemory-COL-020000,ReachabilityCardinality.xml,13,error,0.8348722457885742
SharedMemory-COL-020000,ReachabilityCardinality.xml,15,error,0.9048061370849609
SharedMemory-COL-020000,ReachabilityCardinality.xml,4,error,0.8955042362213135
SharedMemory-COL-020000,ReachabilityCardinality.xml,9,error,0.8870389461517334
SharedMemory-COL-050000,ReachabilityCardinality.xml,10,error,1.7595367431640625
SharedMemory-COL-050000,ReachabilityCardinality.xml,15,error,1.8213732242584229
SharedMemory-COL-050000,ReachabilityCardinality.xml,1,timeout,2
SharedMemory-COL-050000,ReachabilityCardinality.xml,3,error,1.778322696685791
SharedMemory-COL-050000,ReachabilityCardinality.xml,13,error,1.8618736267089844
SharedMemory-COL-050000,ReachabilityCardinality.xml,11,error,1.967994213104248
SharedMemory-COL-050000,ReachabilityCardinality.xml,2,error,1.9009122848510742
SharedMemory-COL-050000,ReachabilityCardinality.xml,12,timeout,2
SharedMemory-COL-050000,ReachabilityCardinality.xml,14,timeout,2
SharedMemory-COL-050000,ReachabilityCardinality.xml,16,timeout,2
SharedMemory-COL-050000,ReachabilityCardinality.xml,4,timeout,2
SharedMemory-COL-050000,ReachabilityCardinality.xml,5,timeout,2
SharedMemory-COL-050000,ReachabilityCardinality.xml,6,timeout,2
Sudoku-COL-AN01,ReachabilityCardinality.xml,1,error,0.022289276123046875
Sudoku-COL-AN01,ReachabilityCardinality.xml,10,error,0.03000926971435547
Sudoku-COL-AN01,ReachabilityCardinality.xml,11,error,0.012356758117675781
Sudoku-COL-AN01,ReachabilityCardinality.xml,12,error,0.02645707130432129
Sudoku-COL-AN01,ReachabilityCardinality.xml,13,error,0.029828786849975586
Sudoku-COL-AN01,ReachabilityCardinality.xml,14,error,0.02952289581298828
SharedMemory-COL-050000,ReachabilityCardinality.xml,7,timeout,2
Sudoku-COL-AN01,ReachabilityCardinality.xml,15,error,0.02999281883239746
Sudoku-COL-AN01,ReachabilityCardinality.xml,16,error,0.03066873550415039
SharedMemory-COL-050000,ReachabilityCardinality.xml,8,error,1.9543731212615967
Sudoku-COL-AN01,ReachabilityCardinality.xml,2,error,0.05003213882446289
Sudoku-COL-AN01,ReachabilityCardinality.xml,3,error,0.02650594711303711
Sudoku-COL-AN01,ReachabilityCardinality.xml,4,error,0.020216941833496094
Sudoku-COL-AN01,ReachabilityCardinality.xml,6,error,0.016562938690185547
SharedMemory-COL-050000,ReachabilityCardinality.xml,9,error,1.9851810932159424
Sudoku-COL-AN01,ReachabilityCardinality.xml,7,error,0.015138626098632812
Sudoku-COL-AN01,ReachabilityCardinality.xml,8,error,0.015039682388305664
Sudoku-COL-AN01,ReachabilityCardinality.xml,5,error,0.03760170936584473
Sudoku-COL-AN01,ReachabilityCardinality.xml,9,error,0.02940058708190918
Sudoku-COL-AN02,ReachabilityCardinality.xml,1,error,0.03560900688171387
Sudoku-COL-AN02,ReachabilityCardinality.xml,11,error,0.030084848403930664
Sudoku-COL-AN02,ReachabilityCardinality.xml,10,error,0.03296852111816406
Sudoku-COL-AN02,ReachabilityCardinality.xml,12,error,0.01920151710510254
Sudoku-COL-AN02,ReachabilityCardinality.xml,13,error,0.017726659774780273
Sudoku-COL-AN02,ReachabilityCardinality.xml,14,error,0.02027750015258789
SharedMemory-COL-100000,ReachabilityCardinality.xml,1,timeout,2
Sudoku-COL-AN02,ReachabilityCardinality.xml,3,error,0.023161888122558594
Sudoku-COL-AN02,ReachabilityCardinality.xml,2,error,0.026532888412475586
Sudoku-COL-AN02,ReachabilityCardinality.xml,16,error,0.03282761573791504
Sudoku-COL-AN02,ReachabilityCardinality.xml,15,error,0.044074296951293945
Sudoku-COL-AN02,ReachabilityCardinality.xml,4,error,0.030987977981567383
Sudoku-COL-AN02,ReachabilityCardinality.xml,6,error,0.0335233211517334
Sudoku-COL-AN02,ReachabilityCardinality.xml,7,error,0.033667564392089844
Sudoku-COL-AN02,ReachabilityCardinality.xml,8,error,0.03320193290710449
Sudoku-COL-AN02,ReachabilityCardinality.xml,5,error,0.036408424377441406
Sudoku-COL-AN02,ReachabilityCardinality.xml,9,error,0.02821063995361328
Sudoku-COL-AN03,ReachabilityCardinality.xml,10,error,0.05140829086303711
Sudoku-COL-AN03,ReachabilityCardinality.xml,1,error,0.05242013931274414
Sudoku-COL-AN03,ReachabilityCardinality.xml,11,error,0.05181169509887695
Sudoku-COL-AN03,ReachabilityCardinality.xml,13,error,0.048276662826538086
Sudoku-COL-AN03,ReachabilityCardinality.xml,12,error,0.054229736328125
SharedMemory-COL-100000,ReachabilityCardinality.xml,10,timeout,2
SharedMemory-COL-100000,ReachabilityCardinality.xml,11,timeout,2
Sudoku-COL-AN03,ReachabilityCardinality.xml,3,error,0.038854122161865234
Sudoku-COL-AN03,ReachabilityCardinality.xml,16,error,0.04318380355834961
Sudoku-COL-AN03,ReachabilityCardinality.xml,14,error,0.04433035850524902
Sudoku-COL-AN03,ReachabilityCardinality.xml,2,error,0.04346442222595215
Sudoku-COL-AN03,ReachabilityCardinality.xml,15,error,0.04444718360900879
